region,postcode_sector,year,avg_price,volume,delta
East Midlands,DN37 7,2006,157000,69,-1
East Midlands,DN37 8,2006,125000,1,39
East Midlands,DN37 9,2006,122000,233,23
East Midlands,DN38 6,2006,170000,72,-6
East Midlands,DN39 6,2006,162000,53,27
East Midlands,DN4 0,2006,90000,280,15
East Midlands,DN4 5,2006,108000,203,17
East Midlands,DN4 6,2006,159000,196,-2
East Midlands,DN4 7,2006,174000,236,-9
East Midlands,DN4 8,2006,118000,271,-2
East Midlands,DN4 9,2006,115000,181,2
East Midlands,DN40 1,2006,92000,107,8
East Midlands,DN40 2,2006,102000,94,16
East Midlands,DN40 3,2006,122000,68,9
East Midlands,DN41 7,2006,189000,67,15
East Midlands,DN41 8,2006,132000,69,-3
East Midlands,DN5 0,2006,99000,214,2
East Midlands,DN5 7,2006,216000,171,5
East Midlands,DN5 8,2006,129000,238,2
East Midlands,DN5 9,2006,100000,214,10
East Midlands,DN6 0,2006,103000,109,4
East Midlands,DN6 7,2006,101000,204,10
East Midlands,DN6 8,2006,108000,136,9
East Midlands,DN6 9,2006,177000,98,15
East Midlands,DN7 4,2006,113000,147,8
East Midlands,DN7 5,2006,102000,114,16
East Midlands,DN7 6,2006,151000,85,13
East Midlands,DN8 4,2006,109000,193,7
East Midlands,DN8 5,2006,122000,164,5
East Midlands,DN9 1,2006,183000,195,-4
East Midlands,DN9 2,2006,215000,83,21
East Midlands,DN9 3,2006,166000,130,4
East Midlands,LE1 1,2006,136000,173,5
East Midlands,LE1 2,2006,76000,1,55
East Midlands,LE1 3,2006,153000,11,5
East Midlands,LE1 4,2006,127000,26,-5
East Midlands,LE1 5,2006,133000,33,-7
East Midlands,LE1 6,2006,146000,80,1
East Midlands,LE1 7,2006,231000,11,-6
East Midlands,LE10 0,2006,145000,600,4
East Midlands,LE10 1,2006,150000,318,3
East Midlands,LE10 2,2006,201000,304,9
East Midlands,LE10 3,2006,269000,48,-1
East Midlands,LE11 1,2006,120000,245,7
East Midlands,LE11 2,2006,180000,332,-1
East Midlands,LE11 3,2006,204000,240,2
East Midlands,LE11 4,2006,141000,162,3
East Midlands,LE11 5,2006,148000,261,4
East Midlands,LE12 5,2006,244000,163,6
East Midlands,LE12 6,2006,225000,182,-1
East Midlands,LE12 7,2006,156000,536,4
East Midlands,LE12 8,2006,250000,335,7
East Midlands,LE12 9,2006,149000,424,-1
East Midlands,LE13 0,2006,153000,321,4
East Midlands,LE13 1,2006,155000,289,5
East Midlands,LE14 2,2006,285000,80,0
East Midlands,LE14 3,2006,216000,133,12
East Midlands,LE14 4,2006,278000,96,1
East Midlands,LE15 6,2006,202000,321,10
East Midlands,LE15 7,2006,244000,149,-4
East Midlands,LE15 8,2006,345000,105,15
East Midlands,LE15 9,2006,260000,159,4
East Midlands,LE16 7,2006,219000,343,-3
East Midlands,LE16 8,2006,257000,237,9
East Midlands,LE16 9,2006,181000,365,3
East Midlands,LE17 4,2006,200000,253,1
East Midlands,LE17 5,2006,300000,117,21
East Midlands,LE17 6,2006,276000,101,7
East Midlands,LE18 1,2006,147000,147,-8
East Midlands,LE18 2,2006,138000,164,5
East Midlands,LE18 3,2006,165000,220,11
East Midlands,LE18 4,2006,120000,209,3
East Midlands,LE19 2,2006,170000,134,4
East Midlands,LE19 3,2006,171000,127,4
East Midlands,LE19 4,2006,147000,82,5
East Midlands,LE2 0,2006,128000,89,21
East Midlands,LE2 1,2006,156000,349,4
East Midlands,LE2 2,2006,269000,121,-4
East Midlands,LE2 3,2006,216000,253,0
East Midlands,LE2 4,2006,202000,229,-1
East Midlands,LE2 5,2006,179000,180,1
East Midlands,LE2 6,2006,126000,214,-1
East Midlands,LE2 7,2006,135000,132,-13
East Midlands,LE2 8,2006,129000,296,6
East Midlands,LE2 9,2006,134000,320,9
East Midlands,LE3 0,2006,123000,322,-1
East Midlands,LE3 1,2006,103000,176,5
East Midlands,LE3 2,2006,141000,341,4
East Midlands,LE3 3,2006,166000,380,5
East Midlands,LE3 5,2006,119000,202,18
East Midlands,LE3 6,2006,128000,259,6
East Midlands,LE3 8,2006,182000,197,6
East Midlands,LE3 9,2006,137000,364,3
East Midlands,LE4 0,2006,116000,211,-7
East Midlands,LE4 1,2006,111000,106,7
East Midlands,LE4 2,2006,112000,162,3
East Midlands,LE4 3,2006,182000,106,2
East Midlands,LE4 4,2006,162000,154,2
East Midlands,LE4 5,2006,119000,95,9
East Midlands,LE4 6,2006,118000,141,0
East Midlands,LE4 7,2006,135000,133,2
East Midlands,LE4 8,2006,139000,196,-2
East Midlands,LE4 9,2006,118000,178,10
East Midlands,LE5 0,2006,120000,133,2
East Midlands,LE5 1,2006,152000,462,0
East Midlands,LE5 2,2006,129000,183,6
East Midlands,LE5 3,2006,115000,126,4
East Midlands,LE5 4,2006,130000,183,-3
East Midlands,LE5 5,2006,163000,188,5
East Midlands,LE5 6,2006,197000,141,7
East Midlands,LE6 0,2006,201000,280,18
East Midlands,LE65 1,2006,217000,181,1
East Midlands,LE65 2,2006,187000,163,-4
East Midlands,LE67 1,2006,155000,150,-11
East Midlands,LE67 2,2006,179000,186,9
East Midlands,LE67 3,2006,123000,239,12
East Midlands,LE67 4,2006,162000,289,7
East Midlands,LE67 5,2006,147000,248,9
East Midlands,LE67 6,2006,145000,148,4
East Midlands,LE67 8,2006,227000,111,-6
East Midlands,LE67 9,2006,183000,139,4
East Midlands,LE7 1,2006,148000,174,-4
East Midlands,LE7 2,2006,165000,161,1
East Midlands,LE7 3,2006,209000,104,-3
East Midlands,LE7 4,2006,281000,84,4
East Midlands,LE7 7,2006,221000,378,1
East Midlands,LE7 9,2006,258000,195,-12
East Midlands,LE8 0,2006,269000,136,6
East Midlands,LE8 4,2006,164000,114,6
East Midlands,LE8 5,2006,184000,159,-5
East Midlands,LE8 6,2006,169000,159,-6
East Midlands,LE8 8,2006,168000,116,0
East Midlands,LE8 9,2006,259000,74,10
East Midlands,LE9 1,2006,182000,66,11
East Midlands,LE9 2,2006,297000,101,36
East Midlands,LE9 3,2006,170000,57,-1
East Midlands,LE9 4,2006,175000,132,3
East Midlands,LE9 6,2006,193000,258,12
East Midlands,LE9 7,2006,150000,237,-1
East Midlands,LE9 8,2006,136000,289,-1
East Midlands,LE9 9,2006,209000,147,8
East Midlands,LN1 1,2006,157000,275,5
East Midlands,LN1 2,2006,172000,252,0
East Midlands,LN1 3,2006,141000,227,-7
East Midlands,LN10 5,2006,202000,9,25
East Midlands,LN10 6,2006,216000,147,15
East Midlands,LN11 0,2006,155000,244,-4
East Midlands,LN11 7,2006,154000,136,1
East Midlands,LN11 8,2006,162000,174,9
East Midlands,LN11 9,2006,149000,152,2
East Midlands,LN12 1,2006,124000,124,18
East Midlands,LN12 2,2006,133000,260,3
East Midlands,LN13 0,2006,177000,51,13
East Midlands,LN13 9,2006,152000,103,1
East Midlands,LN2 1,2006,209000,65,7
East Midlands,LN2 2,2006,158000,207,-5
East Midlands,LN2 3,2006,175000,143,-2
East Midlands,LN2 4,2006,151000,438,4
East Midlands,LN2 5,2006,104000,173,7
East Midlands,LN3 4,2006,165000,137,-2
East Midlands,LN3 5,2006,155000,76,3
East Midlands,LN4 1,2006,166000,246,2
East Midlands,LN4 2,2006,168000,256,12
East Midlands,LN4 3,2006,155000,142,-4
East Midlands,LN4 4,2006,143000,282,3
East Midlands,LN5 0,2006,204000,146,5
East Midlands,LN5 7,2006,109000,292,12
East Midlands,LN5 8,2006,107000,343,7
East Midlands,LN5 9,2006,166000,287,13
East Midlands,LN6 0,2006,128000,336,6
East Midlands,LN6 3,2006,136000,162,5
East Midlands,LN6 4,2006,188000,8,-6
East Midlands,LN6 5,2006,160000,80,10
East Midlands,LN6 7,2006,128000,148,8
East Midlands,LN6 8,2006,162000,247,7
East Midlands,LN6 9,2006,164000,473,-2
East Midlands,LN7 6,2006,186000,128,24
East Midlands,LN8 2,2006,173000,36,-10
East Midlands,LN8 3,2006,171000,293,11
East Midlands,LN8 5,2006,148000,60,-6
East Midlands,LN8 6,2006,148000,78,6
East Midlands,LN9 5,2006,160000,101,-5
East Midlands,LN9 6,2006,154000,112,12
East Midlands,NG1 1,2006,126000,179,1
East Midlands,NG1 2,2006,89000,3,-21
East Midlands,NG1 3,2006,144000,129,-16
East Midlands,NG1 4,2006,193000,20,4
East Midlands,NG1 5,2006,219000,53,1
East Midlands,NG1 6,2006,195000,24,-14
East Midlands,NG10 1,2006,120000,227,4
East Midlands,NG10 2,2006,130000,130,13
East Midlands,NG10 3,2006,138000,321,-1
East Midlands,NG10 4,2006,132000,262,3
East Midlands,NG10 5,2006,142000,213,6
East Midlands,NG11 0,2006,213000,45,-17
East Midlands,NG11 6,2006,211000,233,9
East Midlands,NG11 7,2006,174000,85,13
East Midlands,NG11 8,2006,106000,185,3
East Midlands,NG11 9,2006,95000,128,6
East Midlands,NG12 1,2006,229000,42,10
East Midlands,NG12 2,2006,220000,188,-2
East Midlands,NG12 3,2006,172000,220,12
East Midlands,NG12 4,2006,317000,86,2
East Midlands,NG12 5,2006,244000,168,-4
East Midlands,NG13 0,2006,249000,99,7
East Midlands,NG13 8,2006,178000,274,1
East Midlands,NG13 9,2006,267000,78,6
East Midlands,NG14 5,2006,239000,78,-9
East Midlands,NG14 6,2006,187000,166,-2
East Midlands,NG14 7,2006,305000,88,0
East Midlands,NG15 0,2006,91000,55,0
East Midlands,NG15 6,2006,132000,258,4
East Midlands,NG15 7,2006,122000,368,6
East Midlands,NG15 8,2006,182000,115,7
East Midlands,NG15 9,2006,278000,106,-11
East Midlands,NG16 1,2006,188000,242,4
East Midlands,NG16 2,2006,144000,368,12
East Midlands,NG16 3,2006,115000,208,4
East Midlands,NG16 4,2006,105000,145,7
East Midlands,NG16 5,2006,130000,193,2
East Midlands,NG16 6,2006,121000,265,-3
East Midlands,NG17 1,2006,130000,160,3
East Midlands,NG17 2,2006,105000,294,7
East Midlands,NG17 3,2006,119000,196,9
East Midlands,NG17 4,2006,99000,245,6
East Midlands,NG17 5,2006,134000,143,10
East Midlands,NG17 7,2006,102000,189,10
East Midlands,NG17 8,2006,111000,264,7
East Midlands,NG17 9,2006,135000,193,-2
East Midlands,NG18 1,2006,118000,40,55
East Midlands,NG18 2,2006,98000,193,14
East Midlands,NG18 3,2006,118000,241,2
East Midlands,NG18 4,2006,148000,438,-5
East Midlands,NG18 5,2006,119000,286,9
East Midlands,NG19 0,2006,123000,296,2
East Midlands,NG19 6,2006,107000,264,5
East Midlands,NG19 7,2006,114000,221,3
East Midlands,NG19 8,2006,107000,199,8
East Midlands,NG19 9,2006,132000,212,1
East Midlands,NG2 1,2006,81000,20,5
East Midlands,NG2 2,2006,102000,130,11
East Midlands,NG2 3,2006,138000,187,4
East Midlands,NG2 4,2006,92000,220,-1
East Midlands,NG2 5,2006,213000,255,1
East Midlands,NG2 6,2006,215000,414,-1
East Midlands,NG2 7,2006,224000,375,0
East Midlands,NG20 0,2006,99000,180,-6
East Midlands,NG20 8,2006,90000,196,7
East Midlands,NG20 9,2006,104000,127,22
East Midlands,NG21 0,2006,108000,254,4
East Midlands,NG21 9,2006,154000,307,11
East Midlands,NG22 0,2006,195000,123,13
East Midlands,NG22 8,2006,193000,130,-8
East Midlands,NG22 9,2006,131000,223,13
East Midlands,NG23 5,2006,243000,141,0
East Midlands,NG23 6,2006,234000,90,-2
East Midlands,NG23 7,2006,213000,111,3
East Midlands,NG24 1,2006,134000,254,6
East Midlands,NG24 2,2006,160000,337,8
East Midlands,NG24 3,2006,153000,454,12
East Midlands,NG24 4,2006,126000,304,1
East Midlands,NG25 0,2006,278000,223,8
East Midlands,NG3 1,2006,100000,46,6
East Midlands,NG3 2,2006,95000,92,-2
East Midlands,NG3 3,2006,103000,160,2
East Midlands,NG3 4,2006,104000,102,-17
East Midlands,NG3 5,2006,195000,290,4
East Midlands,NG3 6,2006,149000,239,3
East Midlands,NG3 7,2006,126000,113,-1
East Midlands,NG31 6,2006,98000,108,-3
East Midlands,NG31 7,2006,118000,456,4
East Midlands,NG31 8,2006,174000,363,9
East Midlands,NG31 9,2006,142000,360,1
East Midlands,NG32 1,2006,247000,78,3
East Midlands,NG32 2,2006,263000,61,10
East Midlands,NG32 3,2006,249000,75,7
East Midlands,NG33 4,2006,244000,102,2
East Midlands,NG33 5,2006,171000,121,2
East Midlands,NG34 0,2006,204000,175,13
East Midlands,NG34 7,2006,137000,437,1
East Midlands,NG34 8,2006,172000,304,13
East Midlands,NG34 9,2006,164000,321,4
East Midlands,NG4 1,2006,130000,271,2
East Midlands,NG4 2,2006,125000,285,15
East Midlands,NG4 3,2006,144000,238,11
East Midlands,NG4 4,2006,161000,170,4
East Midlands,NG5 1,2006,141000,275,9
East Midlands,NG5 2,2006,141000,156,2
East Midlands,NG5 3,2006,132000,101,-4
East Midlands,NG5 4,2006,194000,183,-4
East Midlands,NG5 5,2006,115000,322,-6
East Midlands,NG5 6,2006,129000,280,3
East Midlands,NG5 7,2006,129000,156,7
East Midlands,NG5 8,2006,150000,205,2
East Midlands,NG5 9,2006,95000,171,3
East Midlands,NG6 0,2006,108000,197,3
East Midlands,NG6 7,2006,108000,75,5
East Midlands,NG6 8,2006,112000,320,9
East Midlands,NG6 9,2006,100000,182,2
East Midlands,NG7 1,2006,206000,245,-1
East Midlands,NG7 2,2006,172000,144,13
East Midlands,NG7 3,2006,144000,179,-20
East Midlands,NG7 4,2006,133000,125,-26
East Midlands,NG7 5,2006,108000,208,9
East Midlands,NG7 6,2006,105000,157,-7
East Midlands,NG7 7,2006,104000,109,2
East Midlands,NG8 1,2006,198000,160,8
East Midlands,NG8 2,2006,208000,175,12
East Midlands,NG8 3,2006,118000,107,-5
East Midlands,NG8 4,2006,112000,143,15
East Midlands,NG8 5,2006,98000,214,11
East Midlands,NG8 6,2006,88000,129,14
East Midlands,NG9 1,2006,162000,226,14
East Midlands,NG9 2,2006,142000,317,-2
East Midlands,NG9 3,2006,202000,184,-10
East Midlands,NG9 4,2006,148000,99,-1
East Midlands,NG9 5,2006,155000,140,8
East Midlands,NG9 6,2006,186000,238,-1
East Midlands,NG9 7,2006,130000,131,5
East Midlands,NG9 8,2006,125000,202,14
East Midlands,S1 2,2006,171000,74,-1
East Midlands,S1 4,2006,129000,239,-1
East Midlands,S10 1,2006,163000,387,10
East Midlands,S10 2,2006,227000,84,-8
East Midlands,S10 3,2006,297000,165,13
East Midlands,S10 4,2006,265000,112,2
East Midlands,S10 5,2006,210000,221,1
East Midlands,S11 7,2006,207000,289,5
East Midlands,S11 8,2006,178000,269,7
East Midlands,S11 9,2006,296000,275,14
East Midlands,S12 2,2006,128000,290,8
East Midlands,S12 3,2006,128000,144,4
East Midlands,S12 4,2006,111000,211,12
East Midlands,S13 7,2006,121000,146,14
East Midlands,S13 8,2006,114000,194,4
East Midlands,S13 9,2006,130000,164,13
East Midlands,S14 1,2006,85000,86,15
East Midlands,S17 3,2006,313000,199,5
East Midlands,S17 4,2006,212000,179,4
East Midlands,S18 1,2006,176000,135,6
East Midlands,S18 2,2006,179000,120,15
East Midlands,S18 3,2006,166000,32,-7
East Midlands,S18 4,2006,201000,34,7
East Midlands,S18 7,2006,231000,23,-20
East Midlands,S18 8,2006,194000,153,10
East Midlands,S2 1,2006,93000,200,12
East Midlands,S2 2,2006,110000,120,3
East Midlands,S2 3,2006,109000,161,10
East Midlands,S2 4,2006,126000,113,26
East Midlands,S2 5,2006,88000,77,21
East Midlands,S20 1,2006,131000,134,7
East Midlands,S20 2,2006,134000,83,0
East Midlands,S20 3,2006,193000,10,12
East Midlands,S20 4,2006,132000,134,16
East Midlands,S20 5,2006,178000,134,23
East Midlands,S20 6,2006,158000,59,12
East Midlands,S20 7,2006,125000,60,12
East Midlands,S20 8,2006,143000,129,4
East Midlands,S21 1,2006,137000,158,10
East Midlands,S21 2,2006,123000,19,27
East Midlands,S21 3,2006,144000,91,22
East Midlands,S21 4,2006,128000,143,12
East Midlands,S21 5,2006,205000,12,38
East Midlands,S25 1,2006,180000,13,40
East Midlands,S25 2,2006,111000,225,12
East Midlands,S25 3,2006,141000,113,17
East Midlands,S25 4,2006,140000,108,7
East Midlands,S25 5,2006,157000,46,2
East Midlands,S26 1,2006,210000,23,9
East Midlands,S26 2,2006,144000,168,-1
