region,postcode_sector,year,avg_price,volume,delta
East England,PE3 9,2009,154000,93,-4
East England,PE30 1,2009,123000,41,-3
East England,PE30 2,2009,97000,69,-12
East England,PE30 3,2009,165000,170,-9
East England,PE30 4,2009,119000,146,-4
East England,PE30 5,2009,102000,84,-15
East England,PE31 6,2009,191000,107,-3
East England,PE31 7,2009,174000,149,-9
East England,PE31 8,2009,325000,114,4
East England,PE32 1,2009,180000,105,-21
East England,PE32 2,2009,220000,90,3
East England,PE33 0,2009,169000,94,-4
East England,PE33 9,2009,164000,56,-26
East England,PE34 3,2009,180000,59,1
East England,PE34 4,2009,154000,100,-8
East England,PE36 5,2009,169000,93,-16
East England,PE36 6,2009,277000,81,5
East England,PE37 7,2009,142000,97,-12
East England,PE37 8,2009,198000,41,2
East England,PE38 0,2009,194000,69,17
East England,PE38 9,2009,154000,172,-8
East England,PE4 5,2009,141000,70,-5
East England,PE4 6,2009,128000,108,-16
East England,PE4 7,2009,136000,99,-6
East England,PE5 7,2009,252000,15,-15
East England,PE6 0,2009,155000,76,-10
East England,PE6 7,2009,177000,118,-12
East England,PE6 8,2009,158000,171,-17
East England,PE6 9,2009,232000,60,-13
East England,PE7 0,2009,53000,1,-63
East England,PE7 1,2009,131000,168,-21
East England,PE7 2,2009,160000,37,-8
East England,PE7 3,2009,163000,246,-7
East England,PE7 8,2009,176000,275,-7
East England,PE8 4,2009,230000,66,-13
East England,PE8 5,2009,379000,35,-12
East England,PE8 6,2009,251000,61,3
East England,PE9 1,2009,158000,180,-7
East England,PE9 2,2009,217000,197,-12
East England,PE9 3,2009,302000,76,-8
East England,PE9 4,2009,248000,75,-14
East Midlands,DE1 1,2009,118000,59,-15
East Midlands,DE1 2,2009,123000,22,-18
East Midlands,DE1 3,2009,142000,84,-2
East Midlands,DE11 0,2009,113000,116,-9
East Midlands,DE11 7,2009,130000,103,-12
East Midlands,DE11 8,2009,137000,63,-14
East Midlands,DE11 9,2009,128000,182,-9
East Midlands,DE12 6,2009,171000,92,-1
East Midlands,DE12 7,2009,180000,79,3
East Midlands,DE12 8,2009,262000,38,9
East Midlands,DE13 0,2009,149000,209,-3
East Midlands,DE13 7,2009,245000,44,-33
East Midlands,DE13 8,2009,251000,101,-5
East Midlands,DE13 9,2009,206000,114,-5
East Midlands,DE14 1,2009,116000,30,5
East Midlands,DE14 2,2009,100000,128,-15
East Midlands,DE14 3,2009,110000,134,-8
East Midlands,DE15 0,2009,194000,79,22
East Midlands,DE15 9,2009,130000,133,-6
East Midlands,DE21 2,2009,152000,167,1
East Midlands,DE21 4,2009,116000,129,-7
East Midlands,DE21 5,2009,253000,39,9
East Midlands,DE21 6,2009,106000,113,-10
East Midlands,DE21 7,2009,129000,149,-4
East Midlands,DE22 1,2009,197000,141,-12
East Midlands,DE22 2,2009,202000,189,-9
East Midlands,DE22 3,2009,103000,175,-11
East Midlands,DE22 4,2009,117000,68,-5
East Midlands,DE22 5,2009,380000,3,-8
East Midlands,DE23 1,2009,129000,94,-12
East Midlands,DE23 2,2009,127000,27,-31
East Midlands,DE23 3,2009,195000,83,-15
East Midlands,DE23 4,2009,200000,37,-15
East Midlands,DE23 6,2009,153000,138,6
East Midlands,DE23 8,2009,86000,150,-10
East Midlands,DE24 0,2009,106000,138,-5
East Midlands,DE24 1,2009,133000,79,9
East Midlands,DE24 3,2009,117000,54,-5
East Midlands,DE24 5,2009,165000,18,-3
East Midlands,DE24 8,2009,88000,133,-1
East Midlands,DE24 9,2009,112000,89,-7
East Midlands,DE3 0,2009,184000,121,8
East Midlands,DE3 9,2009,177000,168,-9
East Midlands,DE4 2,2009,203000,105,-4
East Midlands,DE4 3,2009,184000,153,1
East Midlands,DE4 4,2009,178000,96,-20
East Midlands,DE4 5,2009,211000,58,-21
East Midlands,DE45 1,2009,292000,99,1
East Midlands,DE5 3,2009,130000,152,-10
East Midlands,DE5 5,2009,500000,1,233
East Midlands,DE5 8,2009,144000,46,-5
East Midlands,DE5 9,2009,116000,47,-11
East Midlands,DE55 1,2009,124000,99,-5
East Midlands,DE55 2,2009,106000,66,-3
East Midlands,DE55 3,2009,126000,76,-11
East Midlands,DE55 4,2009,99000,81,-11
East Midlands,DE55 5,2009,136000,83,-6
East Midlands,DE55 6,2009,137000,57,-16
East Midlands,DE55 7,2009,114000,86,-15
East Midlands,DE56 0,2009,157000,183,-7
East Midlands,DE56 1,2009,140000,205,-7
East Midlands,DE56 2,2009,211000,93,3
East Midlands,DE56 4,2009,283000,104,15
East Midlands,DE6 1,2009,222000,121,5
East Midlands,DE6 2,2009,240000,55,-22
East Midlands,DE6 3,2009,334000,49,16
East Midlands,DE6 4,2009,294000,7,0
East Midlands,DE6 5,2009,289000,38,15
East Midlands,DE65 5,2009,153000,206,-8
East Midlands,DE65 6,2009,218000,110,-1
East Midlands,DE7 4,2009,120000,135,-3
East Midlands,DE7 5,2009,110000,107,-1
East Midlands,DE7 6,2009,160000,125,-14
East Midlands,DE7 8,2009,105000,122,3
East Midlands,DE7 9,2009,126000,40,-14
East Midlands,DE72 2,2009,214000,55,-12
East Midlands,DE72 3,2009,189000,215,4
East Midlands,DE73 1,2009,374000,3,-27
East Midlands,DE73 5,2009,199000,81,-1
East Midlands,DE73 6,2009,146000,61,-20
East Midlands,DE73 7,2009,291000,20,3
East Midlands,DE73 8,2009,200000,74,-5
East Midlands,DE74 2,2009,172000,136,-8
East Midlands,DE75 7,2009,122000,175,-5
East Midlands,DN1 1,2009,200000,5,35
East Midlands,DN1 2,2009,90000,59,-16
East Midlands,DN1 3,2009,98000,6,-18
East Midlands,DN10 4,2009,171000,70,-17
East Midlands,DN10 5,2009,239000,14,33
East Midlands,DN10 6,2009,179000,59,-16
East Midlands,DN11 0,2009,110000,134,-4
East Midlands,DN11 8,2009,104000,72,-1
East Midlands,DN11 9,2009,177000,78,-18
East Midlands,DN12 1,2009,85000,70,-2
East Midlands,DN12 2,2009,102000,33,-9
East Midlands,DN12 3,2009,92000,37,-13
East Midlands,DN12 4,2009,139000,15,62
East Midlands,DN14 0,2009,172000,87,-5
East Midlands,DN14 5,2009,114000,95,-3
East Midlands,DN14 6,2009,107000,149,-10
East Midlands,DN14 7,2009,193000,75,-9
East Midlands,DN14 8,2009,151000,49,-11
East Midlands,DN14 9,2009,166000,58,-5
East Midlands,DN15 0,2009,166000,12,13
East Midlands,DN15 6,2009,72000,47,-17
East Midlands,DN15 7,2009,97000,57,-8
East Midlands,DN15 8,2009,119000,116,-2
East Midlands,DN15 9,2009,149000,90,8
East Midlands,DN16 1,2009,88000,53,-5
East Midlands,DN16 2,2009,104000,79,0
East Midlands,DN16 3,2009,121000,151,-12
East Midlands,DN17 1,2009,105000,76,-11
East Midlands,DN17 2,2009,115000,71,-3
East Midlands,DN17 3,2009,117000,46,-19
East Midlands,DN17 4,2009,139000,43,-8
East Midlands,DN18 5,2009,120000,121,-8
East Midlands,DN18 6,2009,157000,25,16
East Midlands,DN19 7,2009,155000,64,5
East Midlands,DN2 4,2009,108000,60,4
East Midlands,DN2 5,2009,134000,95,-5
East Midlands,DN2 6,2009,92000,63,-12
East Midlands,DN20 0,2009,146000,55,-5
East Midlands,DN20 8,2009,134000,83,-11
East Midlands,DN20 9,2009,168000,54,-11
East Midlands,DN21 1,2009,101000,131,7
East Midlands,DN21 2,2009,96000,98,-2
East Midlands,DN21 3,2009,164000,86,-4
East Midlands,DN21 4,2009,155000,54,-10
East Midlands,DN21 5,2009,133000,113,-35
East Midlands,DN22 0,2009,184000,37,-10
East Midlands,DN22 6,2009,110000,78,-20
East Midlands,DN22 7,2009,141000,182,0
East Midlands,DN22 8,2009,187000,54,-13
East Midlands,DN22 9,2009,220000,41,-4
East Midlands,DN3 1,2009,130000,76,-7
East Midlands,DN3 2,2009,125000,123,-9
East Midlands,DN3 3,2009,125000,92,-20
East Midlands,DN31 1,2009,71000,15,-13
East Midlands,DN31 2,2009,62000,68,-13
East Midlands,DN31 3,2009,161000,1,106
East Midlands,DN32 0,2009,128000,65,4
East Midlands,DN32 7,2009,48000,72,-14
East Midlands,DN32 8,2009,98000,108,4
East Midlands,DN32 9,2009,87000,67,2
East Midlands,DN33 1,2009,63000,28,-14
East Midlands,DN33 2,2009,138000,61,-5
East Midlands,DN33 3,2009,150000,114,9
East Midlands,DN34 4,2009,114000,97,11
East Midlands,DN34 5,2009,100000,82,-8
East Midlands,DN35 0,2009,177000,129,4
East Midlands,DN35 7,2009,82000,98,-12
East Midlands,DN35 8,2009,104000,112,-8
East Midlands,DN35 9,2009,116000,43,-12
East Midlands,DN36 4,2009,165000,144,-4
East Midlands,DN36 5,2009,155000,78,-11
East Midlands,DN37 0,2009,174000,85,-14
East Midlands,DN37 7,2009,142000,45,-5
East Midlands,DN37 8,2009,161000,1,-61
East Midlands,DN37 9,2009,113000,77,-16
East Midlands,DN38 6,2009,179000,31,-14
East Midlands,DN39 6,2009,180000,24,8
East Midlands,DN4 0,2009,80000,98,-8
East Midlands,DN4 5,2009,119000,55,-4
East Midlands,DN4 6,2009,172000,116,1
East Midlands,DN4 7,2009,195000,100,1
East Midlands,DN4 8,2009,114000,101,-12
East Midlands,DN4 9,2009,113000,63,-7
East Midlands,DN40 1,2009,104000,27,16
East Midlands,DN40 2,2009,124000,38,3
East Midlands,DN40 3,2009,117000,19,-11
East Midlands,DN41 7,2009,188000,37,-10
East Midlands,DN41 8,2009,157000,53,10
East Midlands,DN5 0,2009,89000,58,-16
East Midlands,DN5 7,2009,212000,92,-4
East Midlands,DN5 8,2009,122000,95,-5
East Midlands,DN5 9,2009,107000,131,-5
East Midlands,DN6 0,2009,94000,36,-16
East Midlands,DN6 7,2009,97000,64,7
East Midlands,DN6 8,2009,116000,49,14
East Midlands,DN6 9,2009,156000,53,-13
East Midlands,DN7 4,2009,106000,60,-9
East Midlands,DN7 5,2009,90000,31,-26
East Midlands,DN7 6,2009,131000,68,-19
East Midlands,DN8 4,2009,95000,61,-10
East Midlands,DN8 5,2009,110000,82,-16
East Midlands,DN9 1,2009,168000,98,-11
East Midlands,DN9 2,2009,188000,49,-7
East Midlands,DN9 3,2009,178000,61,-1
East Midlands,LE1 1,2009,76000,44,-44
East Midlands,LE1 2,2009,98000,3,31
East Midlands,LE1 3,2009,69000,2,-46
East Midlands,LE1 4,2009,98000,16,40
East Midlands,LE1 5,2009,142000,7,0
East Midlands,LE1 6,2009,161000,12,-3
East Midlands,LE1 7,2009,154000,5,33
East Midlands,LE10 0,2009,137000,233,-4
East Midlands,LE10 1,2009,156000,128,-4
East Midlands,LE10 2,2009,199000,140,3
East Midlands,LE10 3,2009,209000,16,-28
East Midlands,LE11 1,2009,100000,89,-18
East Midlands,LE11 2,2009,169000,207,-1
East Midlands,LE11 3,2009,185000,156,-7
East Midlands,LE11 4,2009,129000,91,-12
East Midlands,LE11 5,2009,145000,156,-5
East Midlands,LE12 5,2009,226000,95,-12
East Midlands,LE12 6,2009,213000,140,4
East Midlands,LE12 7,2009,148000,213,-10
East Midlands,LE12 8,2009,216000,227,-17
East Midlands,LE12 9,2009,143000,205,-11
East Midlands,LE13 0,2009,152000,235,3
East Midlands,LE13 1,2009,140000,206,-8
East Midlands,LE14 2,2009,305000,52,8
East Midlands,LE14 3,2009,191000,93,4
East Midlands,LE14 4,2009,242000,66,-11
East Midlands,LE15 6,2009,180000,178,-15
East Midlands,LE15 7,2009,259000,65,-18
East Midlands,LE15 8,2009,316000,77,-24
East Midlands,LE15 9,2009,255000,107,-24
East Midlands,LE16 7,2009,219000,183,-8
East Midlands,LE16 8,2009,253000,114,-4
East Midlands,LE16 9,2009,176000,251,-10
East Midlands,LE17 4,2009,189000,113,-6
East Midlands,LE17 5,2009,270000,77,-14
East Midlands,LE17 6,2009,239000,56,-21
East Midlands,LE18 1,2009,143000,97,1
East Midlands,LE18 2,2009,120000,88,-9
East Midlands,LE18 3,2009,144000,86,-9
East Midlands,LE18 4,2009,112000,83,-11
East Midlands,LE19 2,2009,173000,70,5
East Midlands,LE19 3,2009,180000,57,-14
East Midlands,LE19 4,2009,140000,39,-8
East Midlands,LE2 0,2009,116000,40,-11
East Midlands,LE2 1,2009,169000,132,6
East Midlands,LE2 2,2009,258000,77,6
East Midlands,LE2 3,2009,225000,171,-10
East Midlands,LE2 4,2009,192000,120,-4
East Midlands,LE2 5,2009,163000,112,-7
East Midlands,LE2 6,2009,126000,92,-11
East Midlands,LE2 7,2009,121000,86,-17
East Midlands,LE2 8,2009,125000,122,-2
East Midlands,LE2 9,2009,112000,102,-18
East Midlands,LE3 0,2009,129000,117,-13
East Midlands,LE3 1,2009,96000,70,-7
East Midlands,LE3 2,2009,126000,146,-7
East Midlands,LE3 3,2009,150000,198,-4
East Midlands,LE3 5,2009,93000,49,-20
East Midlands,LE3 6,2009,122000,100,0
East Midlands,LE3 8,2009,163000,108,-8
East Midlands,LE3 9,2009,128000,97,-15
East Midlands,LE4 0,2009,120000,78,-4
East Midlands,LE4 1,2009,118000,39,9
East Midlands,LE4 2,2009,115000,57,-3
East Midlands,LE4 3,2009,169000,104,-6
East Midlands,LE4 4,2009,142000,85,-3
East Midlands,LE4 5,2009,117000,40,-9
East Midlands,LE4 6,2009,104000,50,-17
East Midlands,LE4 7,2009,131000,54,-11
East Midlands,LE4 8,2009,125000,91,-19
East Midlands,LE4 9,2009,112000,54,-11
East Midlands,LE5 0,2009,139000,98,4
East Midlands,LE5 1,2009,141000,298,-5
East Midlands,LE5 2,2009,131000,74,3
East Midlands,LE5 3,2009,110000,52,-8
East Midlands,LE5 4,2009,127000,82,-10
East Midlands,LE5 5,2009,163000,103,-6
East Midlands,LE5 6,2009,186000,77,-3
East Midlands,LE6 0,2009,178000,201,-6
East Midlands,LE65 1,2009,222000,74,15
East Midlands,LE65 2,2009,173000,145,-10
East Midlands,LE67 1,2009,177000,84,11
East Midlands,LE67 2,2009,149000,85,-18
East Midlands,LE67 3,2009,112000,112,-11
East Midlands,LE67 4,2009,148000,93,-9
East Midlands,LE67 5,2009,135000,104,-9
East Midlands,LE67 6,2009,131000,68,-5
East Midlands,LE67 8,2009,187000,47,-20
East Midlands,LE67 9,2009,148000,82,-10
East Midlands,LE7 1,2009,145000,67,-3
East Midlands,LE7 2,2009,167000,109,-5
East Midlands,LE7 3,2009,174000,64,-18
East Midlands,LE7 4,2009,291000,52,-2
East Midlands,LE7 7,2009,193000,220,-5
East Midlands,LE7 9,2009,276000,143,13
East Midlands,LE8 0,2009,197000,129,-18
East Midlands,LE8 4,2009,147000,52,-12
East Midlands,LE8 5,2009,187000,88,-7
East Midlands,LE8 6,2009,170000,75,-11
East Midlands,LE8 8,2009,159000,58,-8
East Midlands,LE8 9,2009,243000,38,-7
East Midlands,LE9 1,2009,186000,28,18
East Midlands,LE9 2,2009,236000,56,-11
East Midlands,LE9 3,2009,162000,32,-7
East Midlands,LE9 4,2009,177000,63,-4
East Midlands,LE9 6,2009,178000,112,-6
East Midlands,LE9 7,2009,168000,153,3
East Midlands,LE9 8,2009,124000,87,-6
East Midlands,LE9 9,2009,174000,58,-7
East Midlands,LN1 1,2009,155000,101,-1
East Midlands,LN1 2,2009,166000,169,-23
East Midlands,LN1 3,2009,138000,99,-4
East Midlands,LN10 5,2009,149000,16,-26
East Midlands,LN10 6,2009,198000,102,1
East Midlands,LN11 0,2009,154000,123,-3
East Midlands,LN11 7,2009,165000,50,-11
East Midlands,LN11 8,2009,142000,82,-13
East Midlands,LN11 9,2009,158000,86,1
East Midlands,LN12 1,2009,117000,63,-9
East Midlands,LN12 2,2009,131000,143,-5
East Midlands,LN13 0,2009,171000,30,-15
East Midlands,LN13 9,2009,143000,45,-14
East Midlands,LN2 1,2009,258000,51,5
East Midlands,LN2 2,2009,162000,122,2
East Midlands,LN2 3,2009,196000,104,-3
East Midlands,LN2 4,2009,133000,188,-1
East Midlands,LN2 5,2009,102000,79,-12
East Midlands,LN3 4,2009,157000,80,-2
East Midlands,LN3 5,2009,133000,34,-12
East Midlands,LN4 1,2009,156000,134,-3
East Midlands,LN4 2,2009,164000,122,-2
East Midlands,LN4 3,2009,156000,113,-13
East Midlands,LN4 4,2009,140000,97,-5
East Midlands,LN5 0,2009,203000,83,-15
East Midlands,LN5 7,2009,112000,93,-10
East Midlands,LN5 8,2009,114000,99,0
East Midlands,LN5 9,2009,157000,139,-18
East Midlands,LN6 0,2009,118000,196,-2
East Midlands,LN6 3,2009,125000,62,-11
East Midlands,LN6 4,2009,139000,3,-53
East Midlands,LN6 5,2009,154000,45,-7
East Midlands,LN6 7,2009,130000,98,-5
East Midlands,LN6 8,2009,152000,195,-3
East Midlands,LN6 9,2009,168000,250,0
East Midlands,LN7 6,2009,167000,60,-19
East Midlands,LN8 2,2009,196000,22,-25
East Midlands,LN8 3,2009,161000,150,5
East Midlands,LN8 5,2009,157000,51,-4
East Midlands,LN8 6,2009,153000,24,12
East Midlands,LN9 5,2009,152000,90,0
East Midlands,LN9 6,2009,158000,69,-2
East Midlands,NG1 1,2009,146000,24,6
East Midlands,NG1 3,2009,144000,10,0
East Midlands,NG1 4,2009,151000,11,-19
East Midlands,NG1 5,2009,152000,24,-3
East Midlands,NG1 6,2009,232000,10,40
East Midlands,NG10 1,2009,115000,155,11
East Midlands,NG10 2,2009,117000,63,-5
East Midlands,NG10 3,2009,130000,227,-10
East Midlands,NG10 4,2009,114000,117,-13
East Midlands,NG10 5,2009,127000,132,-14
East Midlands,NG11 0,2009,216000,25,11
East Midlands,NG11 6,2009,182000,139,-12
East Midlands,NG11 7,2009,163000,61,-4
East Midlands,NG11 8,2009,117000,172,16
East Midlands,NG11 9,2009,77000,83,-12
East Midlands,NG12 1,2009,165000,36,-15
East Midlands,NG12 2,2009,214000,106,9
East Midlands,NG12 3,2009,176000,103,6
East Midlands,NG12 4,2009,306000,68,-2
East Midlands,NG12 5,2009,235000,107,-1
East Midlands,NG13 0,2009,209000,80,-19
East Midlands,NG13 8,2009,182000,225,-1
East Midlands,NG13 9,2009,297000,48,1
East Midlands,NG14 5,2009,204000,57,-11
East Midlands,NG14 6,2009,181000,123,-5
East Midlands,NG14 7,2009,322000,39,18
East Midlands,NG15 0,2009,76000,17,-21
East Midlands,NG15 6,2009,123000,129,4
East Midlands,NG15 7,2009,114000,144,-9
East Midlands,NG15 8,2009,143000,98,-13
East Midlands,NG15 9,2009,245000,87,-7
East Midlands,NG16 1,2009,169000,111,-6
East Midlands,NG16 2,2009,136000,166,-1
East Midlands,NG16 3,2009,113000,103,-3
East Midlands,NG16 4,2009,109000,62,3
East Midlands,NG16 5,2009,154000,104,22
East Midlands,NG16 6,2009,112000,99,-16
East Midlands,NG17 1,2009,130000,58,-1
East Midlands,NG17 2,2009,99000,116,-15
East Midlands,NG17 3,2009,93000,74,-27
East Midlands,NG17 4,2009,85000,110,-2
East Midlands,NG17 5,2009,113000,79,-1
East Midlands,NG17 7,2009,86000,58,-10
East Midlands,NG17 8,2009,118000,145,-9
East Midlands,NG17 9,2009,123000,51,9
East Midlands,NG18 1,2009,92000,24,-3
East Midlands,NG18 2,2009,94000,58,0
East Midlands,NG18 3,2009,124000,89,-2
East Midlands,NG18 4,2009,158000,196,-1
East Midlands,NG18 5,2009,102000,79,-16
East Midlands,NG19 0,2009,128000,74,-8
East Midlands,NG19 6,2009,94000,99,2
East Midlands,NG19 7,2009,117000,101,3
East Midlands,NG19 8,2009,105000,88,-22
East Midlands,NG19 9,2009,124000,95,-6
East Midlands,NG2 1,2009,70000,9,-14
East Midlands,NG2 2,2009,87000,42,-19
East Midlands,NG2 3,2009,126000,22,19
East Midlands,NG2 4,2009,104000,84,-4
East Midlands,NG2 5,2009,226000,160,10
East Midlands,NG2 6,2009,218000,276,-3
East Midlands,NG2 7,2009,220000,247,-1
East Midlands,NG20 0,2009,108000,86,3
East Midlands,NG20 8,2009,92000,78,-4
East Midlands,NG20 9,2009,82000,52,-15
East Midlands,NG21 0,2009,96000,110,-13
East Midlands,NG21 9,2009,138000,80,-12
East Midlands,NG22 0,2009,169000,42,-20
East Midlands,NG22 8,2009,198000,74,-15
East Midlands,NG22 9,2009,119000,86,-6
East Midlands,NG23 5,2009,254000,98,-3
East Midlands,NG23 6,2009,216000,70,-9
East Midlands,NG23 7,2009,222000,67,5
East Midlands,NG24 1,2009,120000,127,-6
East Midlands,NG24 2,2009,143000,154,-7
East Midlands,NG24 3,2009,149000,241,-4
East Midlands,NG24 4,2009,123000,180,-9
East Midlands,NG25 0,2009,262000,137,4
East Midlands,NG3 1,2009,77000,12,-18
East Midlands,NG3 2,2009,94000,36,-1
East Midlands,NG3 3,2009,85000,37,-8
East Midlands,NG3 4,2009,142000,20,20
East Midlands,NG3 5,2009,184000,174,-13
East Midlands,NG3 6,2009,139000,120,-1
East Midlands,NG3 7,2009,119000,67,2
East Midlands,NG31 6,2009,89000,45,-26
East Midlands,NG31 7,2009,122000,147,-11
East Midlands,NG31 8,2009,145000,188,-17
East Midlands,NG31 9,2009,138000,183,-10
East Midlands,NG32 1,2009,240000,51,-7
East Midlands,NG32 2,2009,271000,34,6
East Midlands,NG32 3,2009,204000,63,5
East Midlands,NG33 4,2009,201000,32,-17
East Midlands,NG33 5,2009,177000,57,6
East Midlands,NG34 0,2009,191000,64,-8
East Midlands,NG34 7,2009,139000,166,-5
East Midlands,NG34 8,2009,147000,174,-14
East Midlands,NG34 9,2009,157000,138,-11
East Midlands,NG4 1,2009,121000,133,-5
East Midlands,NG4 2,2009,122000,113,15
East Midlands,NG4 3,2009,124000,100,-15
East Midlands,NG4 4,2009,150000,79,7
East Midlands,NG5 1,2009,113000,128,-12
East Midlands,NG5 2,2009,140000,92,4
East Midlands,NG5 3,2009,133000,63,4
East Midlands,NG5 4,2009,180000,121,-4
East Midlands,NG5 5,2009,93000,124,-9
East Midlands,NG5 6,2009,121000,135,-6
East Midlands,NG5 7,2009,118000,79,-4
East Midlands,NG5 8,2009,139000,135,1
East Midlands,NG5 9,2009,92000,84,-1
East Midlands,NG6 0,2009,97000,87,-5
East Midlands,NG6 7,2009,83000,25,-22
East Midlands,NG6 8,2009,125000,142,6
East Midlands,NG6 9,2009,90000,83,-8
East Midlands,NG7 1,2009,231000,120,8
East Midlands,NG7 2,2009,137000,86,-4
East Midlands,NG7 3,2009,81000,26,-9
East Midlands,NG7 4,2009,112000,40,-21
East Midlands,NG7 5,2009,84000,64,-13
East Midlands,NG7 6,2009,91000,59,-20
East Midlands,NG7 7,2009,87000,33,-4
East Midlands,NG8 1,2009,172000,111,-2
East Midlands,NG8 2,2009,188000,150,-6
East Midlands,NG8 3,2009,115000,91,-13
East Midlands,NG8 4,2009,102000,67,-2
East Midlands,NG8 5,2009,89000,78,-6
East Midlands,NG8 6,2009,78000,59,-9
East Midlands,NG9 1,2009,141000,144,-6
East Midlands,NG9 2,2009,125000,132,-11
East Midlands,NG9 3,2009,207000,166,-8
East Midlands,NG9 4,2009,173000,77,-8
East Midlands,NG9 5,2009,142000,87,-5
East Midlands,NG9 6,2009,175000,162,-3
East Midlands,NG9 7,2009,114000,71,-20
East Midlands,NG9 8,2009,110000,83,-10
East Midlands,S1 2,2009,151000,7,-3
East Midlands,S1 4,2009,119000,55,-7
East Midlands,S10 1,2009,150000,199,-15
East Midlands,S10 2,2009,243000,39,42
East Midlands,S10 3,2009,329000,107,14
East Midlands,S10 4,2009,268000,86,5
East Midlands,S10 5,2009,221000,104,-4
East Midlands,S11 7,2009,209000,170,-9
East Midlands,S11 8,2009,172000,138,7
East Midlands,S11 9,2009,321000,159,1
East Midlands,S12 2,2009,115000,129,-3
East Midlands,S12 3,2009,129000,83,1
East Midlands,S12 4,2009,102000,114,-11
East Midlands,S13 7,2009,96000,49,-14
East Midlands,S13 8,2009,98000,95,-12
East Midlands,S13 9,2009,133000,79,-16
East Midlands,S14 1,2009,100000,31,33
East Midlands,S17 3,2009,315000,116,-6
East Midlands,S17 4,2009,204000,111,1
East Midlands,S18 1,2009,192000,80,-3
East Midlands,S18 2,2009,143000,85,-13
East Midlands,S18 3,2009,170000,15,-17
East Midlands,S18 4,2009,167000,11,13
East Midlands,S18 7,2009,365000,15,20
East Midlands,S18 8,2009,182000,101,-8
East Midlands,S2 1,2009,78000,34,-22
East Midlands,S2 2,2009,83000,46,-53
East Midlands,S2 3,2009,115000,91,-8
East Midlands,S2 4,2009,97000,39,-8
East Midlands,S2 5,2009,80000,26,-1
East Midlands,S20 1,2009,118000,61,1
East Midlands,S20 2,2009,146000,37,-9
East Midlands,S20 3,2009,215000,4,29
East Midlands,S20 4,2009,130000,54,-3
East Midlands,S20 5,2009,170000,38,-4
