region,postcode_sector,year,avg_price,volume,delta
East Midlands,LE14 4,2007,291000,104,5
East Midlands,LE15 6,2007,197000,257,-2
East Midlands,LE15 7,2007,259000,173,6
East Midlands,LE15 8,2007,388000,140,12
East Midlands,LE15 9,2007,269000,140,3
East Midlands,LE16 7,2007,247000,290,13
East Midlands,LE16 8,2007,306000,235,19
East Midlands,LE16 9,2007,202000,366,12
East Midlands,LE17 4,2007,206000,219,3
East Midlands,LE17 5,2007,327000,126,9
East Midlands,LE17 6,2007,324000,108,17
East Midlands,LE18 1,2007,156000,142,6
East Midlands,LE18 2,2007,150000,127,9
East Midlands,LE18 3,2007,172000,185,4
East Midlands,LE18 4,2007,130000,186,8
East Midlands,LE19 2,2007,180000,131,6
East Midlands,LE19 3,2007,196000,106,15
East Midlands,LE19 4,2007,165000,102,12
East Midlands,LE2 0,2007,135000,90,5
East Midlands,LE2 1,2007,171000,275,10
East Midlands,LE2 2,2007,278000,134,3
East Midlands,LE2 3,2007,237000,205,10
East Midlands,LE2 4,2007,224000,213,11
East Midlands,LE2 5,2007,191000,164,7
East Midlands,LE2 6,2007,134000,224,6
East Midlands,LE2 7,2007,145000,137,7
East Midlands,LE2 8,2007,139000,320,8
East Midlands,LE2 9,2007,147000,268,10
East Midlands,LE3 0,2007,135000,315,10
East Midlands,LE3 1,2007,111000,186,8
East Midlands,LE3 2,2007,145000,302,3
East Midlands,LE3 3,2007,169000,437,2
East Midlands,LE3 5,2007,123000,170,3
East Midlands,LE3 6,2007,136000,240,6
East Midlands,LE3 8,2007,183000,214,1
East Midlands,LE3 9,2007,153000,317,12
East Midlands,LE4 0,2007,126000,208,9
East Midlands,LE4 1,2007,120000,95,8
East Midlands,LE4 2,2007,118000,188,5
East Midlands,LE4 3,2007,203000,136,12
East Midlands,LE4 4,2007,182000,123,12
East Midlands,LE4 5,2007,127000,97,7
East Midlands,LE4 6,2007,129000,162,9
East Midlands,LE4 7,2007,154000,146,14
East Midlands,LE4 8,2007,140000,169,1
East Midlands,LE4 9,2007,133000,155,13
East Midlands,LE5 0,2007,141000,118,18
East Midlands,LE5 1,2007,157000,522,3
East Midlands,LE5 2,2007,146000,186,13
East Midlands,LE5 3,2007,121000,122,5
East Midlands,LE5 4,2007,135000,211,4
East Midlands,LE5 5,2007,171000,184,5
East Midlands,LE5 6,2007,190000,130,-4
East Midlands,LE6 0,2007,202000,238,0
East Midlands,LE65 1,2007,221000,204,2
East Midlands,LE65 2,2007,191000,162,2
East Midlands,LE67 1,2007,162000,174,5
East Midlands,LE67 2,2007,184000,145,3
East Midlands,LE67 3,2007,129000,252,5
East Midlands,LE67 4,2007,167000,226,3
East Midlands,LE67 5,2007,147000,195,0
East Midlands,LE67 6,2007,156000,116,8
East Midlands,LE67 8,2007,200000,91,-12
East Midlands,LE67 9,2007,188000,114,3
East Midlands,LE7 1,2007,161000,149,9
East Midlands,LE7 2,2007,176000,203,7
East Midlands,LE7 3,2007,218000,88,4
East Midlands,LE7 4,2007,328000,51,17
East Midlands,LE7 7,2007,229000,331,4
East Midlands,LE7 9,2007,278000,196,8
East Midlands,LE8 0,2007,270000,149,0
East Midlands,LE8 4,2007,182000,109,11
East Midlands,LE8 5,2007,196000,140,7
East Midlands,LE8 6,2007,183000,131,8
East Midlands,LE8 8,2007,167000,126,-1
East Midlands,LE8 9,2007,262000,82,1
East Midlands,LE9 1,2007,206000,56,13
East Midlands,LE9 2,2007,277000,124,-7
East Midlands,LE9 3,2007,183000,57,8
East Midlands,LE9 4,2007,186000,148,6
East Midlands,LE9 6,2007,201000,216,4
East Midlands,LE9 7,2007,166000,242,11
East Midlands,LE9 8,2007,149000,273,10
East Midlands,LE9 9,2007,230000,132,10
East Midlands,LN1 1,2007,161000,231,3
East Midlands,LN1 2,2007,199000,274,16
East Midlands,LN1 3,2007,139000,256,-1
East Midlands,LN10 5,2007,199000,10,-1
East Midlands,LN10 6,2007,231000,161,7
East Midlands,LN11 0,2007,164000,187,6
East Midlands,LN11 7,2007,167000,108,8
East Midlands,LN11 8,2007,171000,150,6
East Midlands,LN11 9,2007,156000,128,5
East Midlands,LN12 1,2007,128000,129,3
East Midlands,LN12 2,2007,138000,323,4
East Midlands,LN13 0,2007,188000,58,6
East Midlands,LN13 9,2007,162000,121,7
East Midlands,LN2 1,2007,251000,50,20
East Midlands,LN2 2,2007,176000,207,11
East Midlands,LN2 3,2007,183000,138,5
East Midlands,LN2 4,2007,155000,408,3
East Midlands,LN2 5,2007,119000,239,14
East Midlands,LN3 4,2007,173000,127,5
East Midlands,LN3 5,2007,168000,66,8
East Midlands,LN4 1,2007,169000,212,2
East Midlands,LN4 2,2007,177000,244,5
East Midlands,LN4 3,2007,174000,140,12
East Midlands,LN4 4,2007,152000,201,6
East Midlands,LN5 0,2007,215000,154,5
East Midlands,LN5 7,2007,125000,297,15
East Midlands,LN5 8,2007,118000,321,10
East Midlands,LN5 9,2007,174000,239,5
East Midlands,LN6 0,2007,129000,352,1
East Midlands,LN6 3,2007,141000,144,4
East Midlands,LN6 4,2007,273000,11,45
East Midlands,LN6 5,2007,172000,57,7
East Midlands,LN6 7,2007,142000,192,11
East Midlands,LN6 8,2007,156000,249,-4
East Midlands,LN6 9,2007,180000,528,10
East Midlands,LN7 6,2007,193000,131,4
East Midlands,LN8 2,2007,228000,34,32
East Midlands,LN8 3,2007,189000,266,11
East Midlands,LN8 5,2007,176000,113,19
East Midlands,LN8 6,2007,176000,67,19
East Midlands,LN9 5,2007,190000,147,19
East Midlands,LN9 6,2007,164000,120,6
East Midlands,NG1 1,2007,148000,124,17
East Midlands,NG1 2,2007,116000,3,30
East Midlands,NG1 3,2007,154000,153,7
East Midlands,NG1 4,2007,222000,14,15
East Midlands,NG1 5,2007,186000,111,-15
East Midlands,NG1 6,2007,177000,21,-9
East Midlands,NG1 7,2007,98000,2,-67
East Midlands,NG10 1,2007,129000,197,7
East Midlands,NG10 2,2007,132000,107,2
East Midlands,NG10 3,2007,144000,312,4
East Midlands,NG10 4,2007,137000,262,4
East Midlands,NG10 5,2007,154000,198,8
East Midlands,NG11 0,2007,234000,32,10
East Midlands,NG11 6,2007,210000,254,0
East Midlands,NG11 7,2007,185000,132,6
East Midlands,NG11 8,2007,120000,215,13
East Midlands,NG11 9,2007,99000,164,4
East Midlands,NG12 1,2007,232000,44,1
East Midlands,NG12 2,2007,240000,142,9
East Midlands,NG12 3,2007,177000,212,3
East Midlands,NG12 4,2007,321000,88,1
East Midlands,NG12 5,2007,240000,167,-2
East Midlands,NG13 0,2007,252000,93,1
East Midlands,NG13 2,2007,136000,1,5
East Midlands,NG13 8,2007,203000,294,14
East Midlands,NG13 9,2007,309000,78,16
East Midlands,NG14 5,2007,246000,85,3
East Midlands,NG14 6,2007,201000,193,7
East Midlands,NG14 7,2007,300000,78,-2
East Midlands,NG15 0,2007,97000,42,7
East Midlands,NG15 6,2007,131000,298,-1
East Midlands,NG15 7,2007,128000,426,5
East Midlands,NG15 8,2007,180000,103,-1
East Midlands,NG15 9,2007,286000,101,3
East Midlands,NG16 1,2007,188000,182,0
East Midlands,NG16 2,2007,146000,334,1
East Midlands,NG16 3,2007,118000,224,3
East Midlands,NG16 4,2007,112000,150,7
East Midlands,NG16 5,2007,157000,201,21
East Midlands,NG16 6,2007,131000,273,8
East Midlands,NG17 1,2007,132000,119,2
East Midlands,NG17 2,2007,110000,268,5
East Midlands,NG17 3,2007,109000,144,-8
East Midlands,NG17 4,2007,98000,244,-1
East Midlands,NG17 5,2007,139000,118,4
East Midlands,NG17 7,2007,100000,177,-2
East Midlands,NG17 8,2007,130000,290,17
East Midlands,NG17 9,2007,131000,117,-3
East Midlands,NG18 1,2007,112000,26,-5
East Midlands,NG18 2,2007,97000,209,-1
East Midlands,NG18 3,2007,124000,236,5
East Midlands,NG18 4,2007,154000,448,4
East Midlands,NG18 5,2007,138000,215,16
East Midlands,NG19 0,2007,133000,305,8
East Midlands,NG19 6,2007,108000,254,1
East Midlands,NG19 7,2007,125000,178,10
East Midlands,NG19 8,2007,105000,198,-2
East Midlands,NG19 9,2007,128000,188,-3
East Midlands,NG2 1,2007,86000,28,6
East Midlands,NG2 2,2007,102000,114,0
East Midlands,NG2 3,2007,135000,63,-2
East Midlands,NG2 4,2007,93000,247,1
East Midlands,NG2 5,2007,221000,236,4
East Midlands,NG2 6,2007,226000,367,5
East Midlands,NG2 7,2007,230000,380,3
East Midlands,NG20 0,2007,109000,139,10
East Midlands,NG20 8,2007,95000,193,6
East Midlands,NG20 9,2007,98000,127,-6
East Midlands,NG21 0,2007,116000,257,7
East Midlands,NG21 9,2007,166000,222,8
East Midlands,NG22 0,2007,212000,113,9
East Midlands,NG22 8,2007,223000,125,16
East Midlands,NG22 9,2007,130000,242,-1
East Midlands,NG23 5,2007,267000,169,10
East Midlands,NG23 6,2007,249000,105,6
East Midlands,NG23 7,2007,234000,106,10
East Midlands,NG24 1,2007,140000,219,4
East Midlands,NG24 2,2007,166000,260,4
East Midlands,NG24 3,2007,153000,413,0
East Midlands,NG24 4,2007,135000,303,7
East Midlands,NG25 0,2007,296000,182,6
East Midlands,NG3 1,2007,102000,43,2
East Midlands,NG3 2,2007,93000,87,-2
East Midlands,NG3 3,2007,88000,128,-15
East Midlands,NG3 4,2007,137000,37,32
East Midlands,NG3 5,2007,204000,290,5
East Midlands,NG3 6,2007,160000,249,7
East Midlands,NG3 7,2007,125000,120,-1
East Midlands,NG31 6,2007,112000,123,14
East Midlands,NG31 7,2007,129000,395,9
East Midlands,NG31 8,2007,173000,321,-1
East Midlands,NG31 9,2007,154000,290,8
East Midlands,NG32 1,2007,226000,75,-9
East Midlands,NG32 2,2007,290000,60,10
East Midlands,NG32 3,2007,224000,130,-10
East Midlands,NG33 4,2007,251000,71,3
East Midlands,NG33 5,2007,172000,104,1
East Midlands,NG34 0,2007,216000,132,6
East Midlands,NG34 7,2007,146000,382,7
East Midlands,NG34 8,2007,174000,298,1
East Midlands,NG34 9,2007,179000,333,9
East Midlands,NG4 1,2007,138000,258,6
East Midlands,NG4 2,2007,116000,307,-7
East Midlands,NG4 3,2007,138000,238,-4
East Midlands,NG4 4,2007,151000,164,-6
East Midlands,NG5 1,2007,138000,286,-2
East Midlands,NG5 2,2007,149000,171,6
East Midlands,NG5 3,2007,134000,112,2
East Midlands,NG5 4,2007,179000,160,-8
East Midlands,NG5 5,2007,106000,264,-8
East Midlands,NG5 6,2007,138000,316,7
East Midlands,NG5 7,2007,126000,189,-2
East Midlands,NG5 8,2007,154000,232,3
East Midlands,NG5 9,2007,104000,202,9
East Midlands,NG6 0,2007,106000,230,-2
East Midlands,NG6 7,2007,112000,79,4
East Midlands,NG6 8,2007,112000,402,0
East Midlands,NG6 9,2007,111000,189,11
East Midlands,NG7 1,2007,227000,233,10
East Midlands,NG7 2,2007,161000,198,-6
East Midlands,NG7 3,2007,116000,79,-19
East Midlands,NG7 4,2007,136000,93,2
East Midlands,NG7 5,2007,114000,165,6
East Midlands,NG7 6,2007,99000,215,-6
East Midlands,NG7 7,2007,102000,136,-2
East Midlands,NG8 1,2007,192000,150,-3
East Midlands,NG8 2,2007,202000,170,-3
East Midlands,NG8 3,2007,124000,152,5
East Midlands,NG8 4,2007,122000,146,9
East Midlands,NG8 5,2007,104000,246,6
East Midlands,NG8 6,2007,98000,149,11
East Midlands,NG9 1,2007,170000,243,5
East Midlands,NG9 2,2007,140000,363,-1
East Midlands,NG9 3,2007,233000,248,15
East Midlands,NG9 4,2007,158000,99,7
East Midlands,NG9 5,2007,176000,149,14
East Midlands,NG9 6,2007,175000,239,-6
East Midlands,NG9 7,2007,128000,119,-2
East Midlands,NG9 8,2007,125000,173,0
East Midlands,S1 2,2007,161000,81,-6
East Midlands,S1 4,2007,124000,276,-4
East Midlands,S10 1,2007,182000,392,12
East Midlands,S10 2,2007,287000,60,26
East Midlands,S10 3,2007,282000,166,-5
East Midlands,S10 4,2007,289000,135,9
East Midlands,S10 5,2007,230000,179,10
East Midlands,S11 7,2007,227000,241,10
East Midlands,S11 8,2007,176000,378,-1
East Midlands,S11 9,2007,326000,240,10
East Midlands,S12 2,2007,134000,261,5
East Midlands,S12 3,2007,149000,118,16
East Midlands,S12 4,2007,118000,222,6
East Midlands,S13 7,2007,118000,168,-2
East Midlands,S13 8,2007,120000,172,5
East Midlands,S13 9,2007,140000,178,8
East Midlands,S14 1,2007,91000,102,7
East Midlands,S17 3,2007,365000,164,17
East Midlands,S17 4,2007,228000,172,8
East Midlands,S18 1,2007,194000,140,10
East Midlands,S18 2,2007,172000,110,-4
East Midlands,S18 3,2007,211000,33,27
East Midlands,S18 4,2007,152000,20,-24
East Midlands,S18 7,2007,368000,26,59
East Midlands,S18 8,2007,205000,106,6
East Midlands,S2 1,2007,100000,220,8
East Midlands,S2 2,2007,106000,99,-4
East Midlands,S2 3,2007,126000,289,16
East Midlands,S2 4,2007,129000,243,2
East Midlands,S2 5,2007,104000,84,18
East Midlands,S20 1,2007,129000,119,-2
East Midlands,S20 2,2007,156000,104,16
East Midlands,S20 3,2007,149000,5,-23
East Midlands,S20 4,2007,142000,77,8
East Midlands,S20 5,2007,179000,125,1
East Midlands,S20 6,2007,182000,56,15
East Midlands,S20 7,2007,126000,65,1
East Midlands,S20 8,2007,127000,102,-11
East Midlands,S21 1,2007,144000,163,5
East Midlands,S21 2,2007,122000,22,-1
East Midlands,S21 3,2007,167000,105,16
East Midlands,S21 4,2007,134000,132,5
East Midlands,S21 5,2007,223000,11,9
East Midlands,S25 1,2007,229000,28,27
East Midlands,S25 2,2007,119000,202,7
East Midlands,S25 3,2007,133000,91,-6
East Midlands,S25 4,2007,156000,126,11
East Midlands,S25 5,2007,186000,41,18
East Midlands,S26 1,2007,219000,29,4
